groupsize,protocol,operation,clientrole,setuptime,operationtime
90,FULL,update,RECIPIENT,45.238647,68.91362
90,FULL,update,RECIPIENT,45.992311,68.671685
90,FULL,update,RECIPIENT,39.930087,65.736026
90,FULL,update,RECIPIENT,49.270147,69.398243
90,FULL,update,RECIPIENT,44.505681,64.284148
90,FULL,update,RECIPIENT,46.0273,67.383994
90,FULL,update,RECIPIENT,43.718326,68.387161
90,FULL,update,RECIPIENT,48.584448,69.515295
90,FULL,update,RECIPIENT,42.699075,66.649859
90,FULL,update,RECIPIENT,46.296061,68.526992
90,FULL,update,RECIPIENT,48.029244,68.369813
90,FULL,update,RECIPIENT,50.321954,65.575267
90,FULL,update,RECIPIENT,46.971111,68.833795
90,FULL,update,RECIPIENT,44.685539,70.081284
90,FULL,update,RECIPIENT,36.660026,68.284894
90,FULL,update,RECIPIENT,47.829569,68.771049
90,FULL,update,RECIPIENT,40.789621,64.21534
90,FULL,update,RECIPIENT,42.126519,68.036652
90,FULL,update,RECIPIENT,49.166218,68.317057
90,FULL,update,RECIPIENT,47.79236,69.290472
90,FULL,update,RECIPIENT,43.191088,68.413849
90,FULL,update,RECIPIENT,44.548718,68.672921
90,FULL,update,RECIPIENT,41.479588,65.321797
90,FULL,update,RECIPIENT,38.235321,64.949168
90,FULL,update,RECIPIENT,48.079605,68.858072
90,FULL,update,RECIPIENT,49.190062,68.642155
90,FULL,update,RECIPIENT,48.498044,68.042195
90,FULL,update,RECIPIENT,40.851997,68.426714
90,FULL,update,RECIPIENT,45.635843,68.552414
90,FULL,update,RECIPIENT,42.886534,64.832765
90,FULL,update,RECIPIENT,48.106834,68.886895
90,FULL,update,RECIPIENT,43.3407,68.524754
90,FULL,update,RECIPIENT,41.223416,67.376054
90,FULL,update,RECIPIENT,38.693625,65.876761
90,FULL,update,RECIPIENT,44.021662,66.476089
90,FULL,update,RECIPIENT,48.147072,68.299451
90,FULL,update,RECIPIENT,41.032604,67.227122
90,FULL,update,RECIPIENT,47.327569,69.154876
90,FULL,update,RECIPIENT,45.438379,68.168366
90,FULL,update,RECIPIENT,38.500357,66.480221
90,FULL,update,RECIPIENT,38.888708,66.195784
90,FULL,update,RECIPIENT,44.10291,64.003415
90,FULL,update,RECIPIENT,45.699316,67.319338
90,FULL,update,RECIPIENT,38.979589,66.037806
90,FULL,update,RECIPIENT,40.973944,66.237738
90,FULL,update,RECIPIENT,44.078007,67.266894
90,FULL,update,RECIPIENT,45.942379,68.240595
90,FULL,update,RECIPIENT,42.426929,70.10219
90,FULL,update,RECIPIENT,43.553145,65.632234
90,FULL,update,RECIPIENT,42.073443,68.403837
90,FULL,update,RECIPIENT,48.700407,68.39148
90,FULL,update,RECIPIENT,53.919713,67.649711
90,FULL,update,RECIPIENT,49.503206,68.352447
90,FULL,update,RECIPIENT,44.211816,68.741643
90,FULL,update,RECIPIENT,36.295101,68.811637
90,FULL,update,RECIPIENT,36.128692,69.459122
90,FULL,update,RECIPIENT,41.398136,68.764574
90,FULL,update,RECIPIENT,48.252115,69.534195
90,FULL,update,RECIPIENT,50.336736,70.362398
90,FULL,update,RECIPIENT,44.26582,65.585391
16,FULL,remove,SENDER,4.944227,4.477884
16,FULL,remove,RECIPIENT,6.018776,0.546056
16,FULL,remove,RECIPIENT,6.126425,5.126676
16,FULL,remove,RECIPIENT,5.777936,4.981607
16,FULL,remove,RECIPIENT,6.113036,5.135394
16,FULL,remove,RECIPIENT,4.268457,5.071583
16,FULL,remove,RECIPIENT,6.001727,5.213764
16,FULL,remove,RECIPIENT,5.816129,4.757032
16,FULL,remove,RECIPIENT,5.816591,5.135524
16,FULL,remove,RECIPIENT,6.0447,5.053593
16,FULL,remove,RECIPIENT,4.482247,4.539632
16,FULL,remove,RECIPIENT,5.032691,5.006666
16,FULL,remove,RECIPIENT,6.024348,4.884706
16,FULL,remove,RECIPIENT,5.821469,3.779868
16,FULL,remove,RECIPIENT,5.774025,5.021588
16,FULL,remove,RECIPIENT,6.101306,5.124169
11,FULL,remove,SENDER,3.379654,2.710039
11,FULL,remove,RECIPIENT,3.603219,0.470574
11,FULL,remove,RECIPIENT,4.593414,3.57033
11,FULL,remove,RECIPIENT,4.207164,3.535973
11,FULL,remove,RECIPIENT,4.424319,3.446016
11,FULL,remove,RECIPIENT,3.218777,3.235305
11,FULL,remove,RECIPIENT,4.49322,3.106879
11,FULL,remove,RECIPIENT,4.33268,3.445877
11,FULL,remove,RECIPIENT,3.922892,3.459987
11,FULL,remove,RECIPIENT,4.243942,3.265624
11,FULL,remove,RECIPIENT,4.379769,3.09709
22,FULL,message,SENDER,6.974192,0.046984
22,FULL,message,RECIPIENT,8.00646,0.376451
22,FULL,message,RECIPIENT,8.184188,0.453914
22,FULL,message,RECIPIENT,7.866299,0.445154
22,FULL,message,RECIPIENT,7.936905,0.297692
22,FULL,message,RECIPIENT,7.376586,0.40113
22,FULL,message,RECIPIENT,7.923041,0.351071
22,FULL,message,RECIPIENT,6.152649,0.350794
22,FULL,message,RECIPIENT,7.811508,0.436045
22,FULL,message,RECIPIENT,7.445266,0.399733
22,FULL,message,RECIPIENT,7.542423,0.341949
22,FULL,message,RECIPIENT,7.847937,0.338467
22,FULL,message,RECIPIENT,7.995917,0.472075
22,FULL,message,RECIPIENT,8.110805,0.356703
22,FULL,message,RECIPIENT,7.752365,0.451688
22,FULL,message,RECIPIENT,7.945615,0.428832
22,FULL,message,RECIPIENT,7.783651,0.463718
22,FULL,message,RECIPIENT,7.978881,0.419087
22,FULL,message,RECIPIENT,7.815243,0.290341
22,FULL,message,RECIPIENT,6.025506,0.331997
22,FULL,message,RECIPIENT,8.111465,0.271379
22,FULL,message,RECIPIENT,7.90321,0.438432
64,FULL,message,SENDER,21.840281,0.116899
64,FULL,message,RECIPIENT,21.642635,0.438639
64,FULL,message,RECIPIENT,23.438439,0.408591
64,FULL,message,RECIPIENT,23.385926,0.446625
64,FULL,message,RECIPIENT,23.601588,0.431097
64,FULL,message,RECIPIENT,23.495945,0.36825
64,FULL,message,RECIPIENT,23.476792,0.364899
64,FULL,message,RECIPIENT,23.561896,0.457915
64,FULL,message,RECIPIENT,23.032428,0.41682
64,FULL,message,RECIPIENT,23.323111,0.382846
64,FULL,message,RECIPIENT,23.733414,0.408273
64,FULL,message,RECIPIENT,23.670966,0.36267
64,FULL,message,RECIPIENT,23.423018,0.412978
64,FULL,message,RECIPIENT,23.507803,0.359275
64,FULL,message,RECIPIENT,23.781732,0.369738
64,FULL,message,RECIPIENT,18.744748,0.361957
64,FULL,message,RECIPIENT,23.569639,0.444287
64,FULL,message,RECIPIENT,23.324527,0.456543
64,FULL,message,RECIPIENT,23.152211,0.48035
64,FULL,message,RECIPIENT,23.265217,0.453069
64,FULL,message,RECIPIENT,22.682198,0.412815
64,FULL,message,RECIPIENT,23.334509,0.358474
64,FULL,message,RECIPIENT,23.568236,0.393512
64,FULL,message,RECIPIENT,23.56631,0.360287
64,FULL,message,RECIPIENT,23.082775,0.237574
64,FULL,message,RECIPIENT,23.026373,0.368291
64,FULL,message,RECIPIENT,23.388574,0.355163
64,FULL,message,RECIPIENT,23.411117,0.404603
64,FULL,message,RECIPIENT,23.282351,0.25456
64,FULL,message,RECIPIENT,23.659847,0.362545
64,FULL,message,RECIPIENT,23.517191,0.457442
64,FULL,message,RECIPIENT,23.055537,0.361334
64,FULL,message,RECIPIENT,23.573942,0.311662
64,FULL,message,RECIPIENT,23.002771,0.434937
64,FULL,message,RECIPIENT,23.416566,0.368144
64,FULL,message,RECIPIENT,23.280619,0.455863
64,FULL,message,RECIPIENT,23.241403,0.499014
64,FULL,message,RECIPIENT,23.16334,0.455503
64,FULL,message,RECIPIENT,23.38381,0.362273
64,FULL,message,RECIPIENT,23.175965,0.365202
64,FULL,message,RECIPIENT,23.637128,0.402594
64,FULL,message,RECIPIENT,23.378037,0.371669
64,FULL,message,RECIPIENT,23.399264,0.458813
64,FULL,message,RECIPIENT,22.455464,0.365348
64,FULL,message,RECIPIENT,23.468344,0.348703
64,FULL,message,RECIPIENT,23.182303,0.467187
64,FULL,message,RECIPIENT,23.265062,0.40993
64,FULL,message,RECIPIENT,22.084821,0.372213
64,FULL,message,RECIPIENT,23.564064,0.354421
64,FULL,message,RECIPIENT,23.258346,0.518605
64,FULL,message,RECIPIENT,23.428123,0.514035
64,FULL,message,RECIPIENT,23.617176,0.374869
64,FULL,message,RECIPIENT,23.453879,0.357503
64,FULL,message,RECIPIENT,22.680542,0.520008
64,FULL,message,RECIPIENT,23.471221,0.299407
64,FULL,message,RECIPIENT,23.546732,0.369809
64,FULL,message,RECIPIENT,23.462414,0.245444
64,FULL,message,RECIPIENT,23.418331,0.291062
64,FULL,message,RECIPIENT,23.100709,0.416342
64,FULL,message,RECIPIENT,23.416362,0.297027
64,FULL,message,RECIPIENT,23.089028,0.359275
64,FULL,message,RECIPIENT,23.020053,0.416751
64,FULL,message,RECIPIENT,22.603898,0.282804
64,FULL,message,RECIPIENT,23.54157,0.372191
11,FULL,add,SENDER,3.27418,3.668704
11,FULL,add,RECIPIENT,4.513193,5.400212
11,FULL,add,RECIPIENT,4.515253,5.450858
11,FULL,add,RECIPIENT,4.406345,5.480424
11,FULL,add,RECIPIENT,4.410682,4.620867
11,FULL,add,RECIPIENT,3.111616,5.395776
11,FULL,add,RECIPIENT,4.254212,5.39832
11,FULL,add,RECIPIENT,4.513295,5.468785
11,FULL,add,RECIPIENT,4.23994,5.465054
11,FULL,add,RECIPIENT,3.628986,5.053521
11,FULL,add,RECIPIENT,4.309218,4.248852
22,FULL,update,SENDER,7.125242,6.874051
22,FULL,update,RECIPIENT,7.955544,7.339498
22,FULL,update,RECIPIENT,7.935609,7.515914
22,FULL,update,RECIPIENT,7.894303,7.340955
22,FULL,update,RECIPIENT,8.194586,7.688076
22,FULL,update,RECIPIENT,8.197226,7.687158
22,FULL,update,RECIPIENT,7.941213,7.280745
22,FULL,update,RECIPIENT,7.627602,7.3421
22,FULL,update,RECIPIENT,7.879212,7.282711
22,FULL,update,RECIPIENT,7.962395,7.434354
22,FULL,update,RECIPIENT,6.71247,7.3705
22,FULL,update,RECIPIENT,7.921773,7.568505
22,FULL,update,RECIPIENT,7.467418,7.287513
22,FULL,update,RECIPIENT,6.984352,6.242296
22,FULL,update,RECIPIENT,7.970767,7.640799
22,FULL,update,RECIPIENT,8.118512,7.234081
22,FULL,update,RECIPIENT,7.931179,7.538605
22,FULL,update,RECIPIENT,6.280525,7.609578
22,FULL,update,RECIPIENT,8.007746,7.424858
22,FULL,update,RECIPIENT,8.005304,5.879715
22,FULL,update,RECIPIENT,7.843259,7.08928
22,FULL,update,RECIPIENT,7.72278,7.167604
128,FULL,update,SENDER,68.472785,105.593833
128,FULL,update,RECIPIENT,69.184246,109.166129
128,FULL,update,RECIPIENT,62.190159,107.825082
128,FULL,update,RECIPIENT,69.883027,106.984925
128,FULL,update,RECIPIENT,67.641969,107.477537
128,FULL,update,RECIPIENT,65.571812,108.898496
128,FULL,update,RECIPIENT,70.892713,105.739707
128,FULL,update,RECIPIENT,70.924187,107.726581
128,FULL,update,RECIPIENT,73.328284,108.674086
128,FULL,update,RECIPIENT,72.454066,110.18635
128,FULL,update,RECIPIENT,64.05228,107.592305
128,FULL,update,RECIPIENT,72.23738,110.431762
128,FULL,update,RECIPIENT,72.036868,108.30503
128,FULL,update,RECIPIENT,75.076598,108.663045
128,FULL,update,RECIPIENT,63.410884,107.01566
128,FULL,update,RECIPIENT,71.435191,107.882496
128,FULL,update,RECIPIENT,72.565609,109.57244
128,FULL,update,RECIPIENT,71.058852,108.644267
128,FULL,update,RECIPIENT,69.162535,109.306488
128,FULL,update,RECIPIENT,69.268916,109.20115
128,FULL,update,RECIPIENT,71.214072,109.322522
128,FULL,update,RECIPIENT,64.483335,108.184112
128,FULL,update,RECIPIENT,71.543355,107.933815
128,FULL,update,RECIPIENT,72.573827,108.730924
128,FULL,update,RECIPIENT,72.35329,107.141736
128,FULL,update,RECIPIENT,71.863353,108.323801
128,FULL,update,RECIPIENT,71.728201,109.910293
128,FULL,update,RECIPIENT,72.211975,109.306535
128,FULL,update,RECIPIENT,69.495258,107.894742
128,FULL,update,RECIPIENT,60.241841,108.460133
128,FULL,update,RECIPIENT,69.588093,109.236482
128,FULL,update,RECIPIENT,73.986312,110.677014
128,FULL,update,RECIPIENT,72.288963,109.840893
128,FULL,update,RECIPIENT,73.079056,109.264446
128,FULL,update,RECIPIENT,72.801986,109.475743
128,FULL,update,RECIPIENT,76.443583,109.813869
128,FULL,update,RECIPIENT,74.688793,109.260639
128,FULL,update,RECIPIENT,72.587285,108.898514
128,FULL,update,RECIPIENT,64.080686,107.72928
128,FULL,update,RECIPIENT,74.188431,108.36028
128,FULL,update,RECIPIENT,73.28079,110.178266
128,FULL,update,RECIPIENT,74.23274,107.081935
128,FULL,update,RECIPIENT,68.184344,108.910374
128,FULL,update,RECIPIENT,71.060907,109.504897
128,FULL,update,RECIPIENT,70.813529,108.280225
128,FULL,update,RECIPIENT,70.554709,108.640599
128,FULL,update,RECIPIENT,68.701477,109.238502
128,FULL,update,RECIPIENT,72.843298,108.840855
128,FULL,update,RECIPIENT,72.319644,109.024465
128,FULL,update,RECIPIENT,71.43648,109.286661
128,FULL,update,RECIPIENT,76.368919,109.566229
128,FULL,update,RECIPIENT,74.246065,107.846565
128,FULL,update,RECIPIENT,62.809903,108.216371
128,FULL,update,RECIPIENT,73.595261,109.34889
128,FULL,update,RECIPIENT,74.24801,109.145921
128,FULL,update,RECIPIENT,78.837541,109.271639
128,FULL,update,RECIPIENT,64.957229,108.168153
128,FULL,update,RECIPIENT,71.812301,109.337444
128,FULL,update,RECIPIENT,68.367662,109.655617
128,FULL,update,RECIPIENT,72.883621,109.382296
128,FULL,update,RECIPIENT,70.872939,107.307256
128,FULL,update,RECIPIENT,58.22841,108.643284
128,FULL,update,RECIPIENT,63.623161,108.249028
128,FULL,update,RECIPIENT,61.053719,107.601598
128,FULL,update,RECIPIENT,70.035957,108.690432
128,FULL,update,RECIPIENT,62.95953,106.331419
128,FULL,update,RECIPIENT,71.831201,108.067238
128,FULL,update,RECIPIENT,70.670959,109.268145
128,FULL,update,RECIPIENT,67.543157,106.653781
128,FULL,update,RECIPIENT,74.349076,109.47711
128,FULL,update,RECIPIENT,61.852904,110.592832
128,FULL,update,RECIPIENT,68.544724,108.537565
128,FULL,update,RECIPIENT,70.220998,108.052695
128,FULL,update,RECIPIENT,65.616202,103.664539
128,FULL,update,RECIPIENT,73.368004,109.815428
128,FULL,update,RECIPIENT,72.832403,109.688831
128,FULL,update,RECIPIENT,75.049166,108.68279
128,FULL,update,RECIPIENT,72.563059,108.020623
128,FULL,update,RECIPIENT,73.561328,109.015621
128,FULL,update,RECIPIENT,68.331728,105.437074
128,FULL,update,RECIPIENT,66.943684,109.438363
128,FULL,update,RECIPIENT,74.442557,108.595133
128,FULL,update,RECIPIENT,69.016582,109.135519
128,FULL,update,RECIPIENT,72.852992,105.033957
128,FULL,update,RECIPIENT,71.958478,109.014825
128,FULL,update,RECIPIENT,70.813851,110.24793
128,FULL,update,RECIPIENT,74.407604,109.302844
128,FULL,update,RECIPIENT,70.16093,109.838024
128,FULL,update,RECIPIENT,71.200812,107.137705
128,FULL,update,RECIPIENT,79.958776,109.14704
128,FULL,update,RECIPIENT,62.986758,108.192054
128,FULL,update,RECIPIENT,69.145423,109.022766
128,FULL,update,RECIPIENT,69.897855,108.673338
128,FULL,update,RECIPIENT,73.684132,108.027717
128,FULL,update,RECIPIENT,73.909184,108.891477
128,FULL,update,RECIPIENT,73.476292,108.459601
128,FULL,update,RECIPIENT,73.679292,108.672039
128,FULL,update,RECIPIENT,65.113772,105.580907
128,FULL,update,RECIPIENT,74.727036,109.747331
128,FULL,update,RECIPIENT,73.843592,109.591587
128,FULL,update,RECIPIENT,65.098659,108.708832
128,FULL,update,RECIPIENT,75.411329,109.006582
128,FULL,update,RECIPIENT,71.541556,108.182699
128,FULL,update,RECIPIENT,74.183165,108.755223
128,FULL,update,RECIPIENT,72.432573,109.767086
128,FULL,update,RECIPIENT,74.683805,108.30003
128,FULL,update,RECIPIENT,68.625081,108.378503
128,FULL,update,RECIPIENT,66.692478,108.183733
128,FULL,update,RECIPIENT,69.005355,109.411552
128,FULL,update,RECIPIENT,57.771407,106.601248
128,FULL,update,RECIPIENT,73.451073,108.060523
128,FULL,update,RECIPIENT,69.150496,107.55045
128,FULL,update,RECIPIENT,54.834889,107.773477
128,FULL,update,RECIPIENT,72.850956,109.548605
128,FULL,update,RECIPIENT,68.046721,109.978224
128,FULL,update,RECIPIENT,67.191367,108.581972
128,FULL,update,RECIPIENT,69.204641,107.119799
128,FULL,update,RECIPIENT,61.851486,107.640439
128,FULL,update,RECIPIENT,70.586515,109.308524
128,FULL,update,RECIPIENT,69.100472,109.557049
128,FULL,update,RECIPIENT,71.004294,105.757678
128,FULL,update,RECIPIENT,70.688452,108.082183
128,FULL,update,RECIPIENT,73.052428,110.774363
128,FULL,update,RECIPIENT,60.380541,110.057151
128,FULL,update,RECIPIENT,73.440858,108.168392
128,FULL,update,RECIPIENT,70.603979,109.530121
128,FULL,update,RECIPIENT,72.292429,109.796629
128,FULL,update,RECIPIENT,68.59043,108.992834
22,FULL,remove,SENDER,7.024354,6.759308
22,FULL,remove,RECIPIENT,7.930609,0.653123
22,FULL,remove,RECIPIENT,7.989314,7.301685
22,FULL,remove,RECIPIENT,8.005787,7.1337
22,FULL,remove,RECIPIENT,8.072668,7.213907
22,FULL,remove,RECIPIENT,6.41325,7.001925
22,FULL,remove,RECIPIENT,7.93946,7.379342
22,FULL,remove,RECIPIENT,6.262624,6.871478
22,FULL,remove,RECIPIENT,8.020916,7.276302
22,FULL,remove,RECIPIENT,7.907381,7.334674
22,FULL,remove,RECIPIENT,6.804178,7.259777
22,FULL,remove,RECIPIENT,7.825228,7.213356
22,FULL,remove,RECIPIENT,7.564477,7.447302
22,FULL,remove,RECIPIENT,8.201545,7.271114
22,FULL,remove,RECIPIENT,7.846277,6.952155
22,FULL,remove,RECIPIENT,5.402423,7.36988
22,FULL,remove,RECIPIENT,7.939316,7.165319
22,FULL,remove,RECIPIENT,7.103052,6.903662
22,FULL,remove,RECIPIENT,8.024811,7.351811
22,FULL,remove,RECIPIENT,8.056262,7.404147
22,FULL,remove,RECIPIENT,7.98846,7.166596
22,FULL,remove,RECIPIENT,8.131608,7.182469
11,FULL,remove,SENDER,3.464577,2.878466
11,FULL,remove,RECIPIENT,4.583465,0.472371
11,FULL,remove,RECIPIENT,4.731878,3.434934
11,FULL,remove,RECIPIENT,4.488842,3.481579
11,FULL,remove,RECIPIENT,4.272539,3.385802
11,FULL,remove,RECIPIENT,4.808684,2.80781
11,FULL,remove,RECIPIENT,4.571172,3.370047
11,FULL,remove,RECIPIENT,4.510775,3.348711
11,FULL,remove,RECIPIENT,4.244348,3.26678
11,FULL,remove,RECIPIENT,4.133116,3.349553
11,FULL,remove,RECIPIENT,3.287093,2.743988
11,FULL,add,SENDER,3.345746,3.413946
11,FULL,add,RECIPIENT,4.254068,5.503669
11,FULL,add,RECIPIENT,4.374104,5.555147
11,FULL,add,RECIPIENT,4.205616,5.426516
11,FULL,add,RECIPIENT,4.024192,5.407423
11,FULL,add,RECIPIENT,4.417755,5.309901
11,FULL,add,RECIPIENT,3.635467,5.460984
11,FULL,add,RECIPIENT,3.852476,4.521393
11,FULL,add,RECIPIENT,4.460456,5.381758
11,FULL,add,RECIPIENT,4.140455,4.714451
11,FULL,add,RECIPIENT,4.347748,4.506705
22,FULL,remove,SENDER,7.051612,6.664271
22,FULL,remove,RECIPIENT,7.933984,0.576759
22,FULL,remove,RECIPIENT,8.086566,7.223652
22,FULL,remove,RECIPIENT,8.166768,7.146559
22,FULL,remove,RECIPIENT,7.837332,7.173398
22,FULL,remove,RECIPIENT,8.295667,6.030837
22,FULL,remove,RECIPIENT,8.097243,7.097107
22,FULL,remove,RECIPIENT,7.622675,7.102792
22,FULL,remove,RECIPIENT,8.046252,7.15244
22,FULL,remove,RECIPIENT,8.167453,6.641762
22,FULL,remove,RECIPIENT,7.963058,7.154724
22,FULL,remove,RECIPIENT,8.285613,7.109612
22,FULL,remove,RECIPIENT,7.57714,7.104086
22,FULL,remove,RECIPIENT,7.88946,7.066946
22,FULL,remove,RECIPIENT,7.635978,7.0792
22,FULL,remove,RECIPIENT,6.633373,6.893507
22,FULL,remove,RECIPIENT,8.014284,7.06583
22,FULL,remove,RECIPIENT,8.1718,7.267604
22,FULL,remove,RECIPIENT,8.015306,6.824766
22,FULL,remove,RECIPIENT,7.232921,6.979716
22,FULL,remove,RECIPIENT,8.062807,6.848819
22,FULL,remove,RECIPIENT,7.914701,6.126362
90,FULL,remove,SENDER,32.271479,40.589452
90,FULL,remove,RECIPIENT,34.382805,1.18994
90,FULL,remove,RECIPIENT,34.22251,39.527882
90,FULL,remove,RECIPIENT,34.388463,40.100334
90,FULL,remove,RECIPIENT,33.970198,43.256739
90,FULL,remove,RECIPIENT,34.279166,41.807125
90,FULL,remove,RECIPIENT,33.829977,41.070606
90,FULL,remove,RECIPIENT,33.743382,41.650737
90,FULL,remove,RECIPIENT,34.25982,38.613889
90,FULL,remove,RECIPIENT,34.332512,41.810393
90,FULL,remove,RECIPIENT,33.94542,38.377834
90,FULL,remove,RECIPIENT,34.069238,40.85959
90,FULL,remove,RECIPIENT,34.515384,42.764723
90,FULL,remove,RECIPIENT,33.501523,42.386538
90,FULL,remove,RECIPIENT,34.271207,42.954497
90,FULL,remove,RECIPIENT,33.976041,38.451171
90,FULL,remove,RECIPIENT,34.230166,39.558413
90,FULL,remove,RECIPIENT,34.553563,41.200156
90,FULL,remove,RECIPIENT,34.166878,41.146596
90,FULL,remove,RECIPIENT,34.154947,37.847746
90,FULL,remove,RECIPIENT,33.508782,40.773851
90,FULL,remove,RECIPIENT,34.43486,40.817856
90,FULL,remove,RECIPIENT,34.122692,37.300804
90,FULL,remove,RECIPIENT,34.596093,40.879021
90,FULL,remove,RECIPIENT,33.704029,43.751438
90,FULL,remove,RECIPIENT,34.327661,43.289427
90,FULL,remove,RECIPIENT,34.648365,41.149065
90,FULL,remove,RECIPIENT,34.540305,42.904475
90,FULL,remove,RECIPIENT,34.095662,40.637791
90,FULL,remove,RECIPIENT,34.154241,40.24529
90,FULL,remove,RECIPIENT,34.51605,42.110003
90,FULL,remove,RECIPIENT,34.599318,45.040166
90,FULL,remove,RECIPIENT,34.588168,44.711995
90,FULL,remove,RECIPIENT,34.749012,42.208702
90,FULL,remove,RECIPIENT,33.721949,39.797315
90,FULL,remove,RECIPIENT,34.655234,43.775048
90,FULL,remove,RECIPIENT,33.96346,41.912553
90,FULL,remove,RECIPIENT,34.190343,40.83577
90,FULL,remove,RECIPIENT,34.472643,41.140908
90,FULL,remove,RECIPIENT,34.367267,42.936276
90,FULL,remove,RECIPIENT,34.589686,40.944706
90,FULL,remove,RECIPIENT,34.598125,42.115568
90,FULL,remove,RECIPIENT,34.191857,40.154248
90,FULL,remove,RECIPIENT,34.671763,41.66178
90,FULL,remove,RECIPIENT,33.854927,44.536237
90,FULL,remove,RECIPIENT,34.63209,40.701689
90,FULL,remove,RECIPIENT,34.504072,42.490799
90,FULL,remove,RECIPIENT,34.6238,41.225698
90,FULL,remove,RECIPIENT,34.217103,39.349829
90,FULL,remove,RECIPIENT,34.095047,41.410263
90,FULL,remove,RECIPIENT,34.066127,41.585234
90,FULL,remove,RECIPIENT,34.095954,40.550363
90,FULL,remove,RECIPIENT,34.217926,43.328295
90,FULL,remove,RECIPIENT,34.207035,41.41106
90,FULL,remove,RECIPIENT,34.108041,42.629839
90,FULL,remove,RECIPIENT,33.98713,41.662104
90,FULL,remove,RECIPIENT,34.034263,41.001931
90,FULL,remove,RECIPIENT,34.723142,38.969194
90,FULL,remove,RECIPIENT,34.678377,41.528754
90,FULL,remove,RECIPIENT,34.008878,42.027059
90,FULL,remove,RECIPIENT,33.85575,41.493642
90,FULL,remove,RECIPIENT,33.994974,39.575741
90,FULL,remove,RECIPIENT,33.995667,43.80784
90,FULL,remove,RECIPIENT,33.837289,41.474952
90,FULL,remove,RECIPIENT,32.235846,41.577636
90,FULL,remove,RECIPIENT,34.393732,42.934923
90,FULL,remove,RECIPIENT,34.584755,39.332964
90,FULL,remove,RECIPIENT,34.711172,40.84268
90,FULL,remove,RECIPIENT,33.750538,43.399927
90,FULL,remove,RECIPIENT,34.714271,41.539332
90,FULL,remove,RECIPIENT,34.269556,41.269869
90,FULL,remove,RECIPIENT,34.101749,42.991845
90,FULL,remove,RECIPIENT,33.870162,45.227031
90,FULL,remove,RECIPIENT,34.160811,40.85316
90,FULL,remove,RECIPIENT,33.863194,39.021225
90,FULL,remove,RECIPIENT,34.961347,41.574943
90,FULL,remove,RECIPIENT,34.227484,41.22251
90,FULL,remove,RECIPIENT,34.44586,38.603585
90,FULL,remove,RECIPIENT,34.460596,41.457884
90,FULL,remove,RECIPIENT,31.459147,44.65196
90,FULL,remove,RECIPIENT,34.433726,42.617388
90,FULL,remove,RECIPIENT,32.858239,41.710285
90,FULL,remove,RECIPIENT,34.134737,39.550236
90,FULL,remove,RECIPIENT,34.202076,38.906895
90,FULL,remove,RECIPIENT,34.642813,48.84676
90,FULL,remove,RECIPIENT,34.052791,47.294419
90,FULL,remove,RECIPIENT,34.235665,49.314467
90,FULL,remove,RECIPIENT,34.192963,50.544084
90,FULL,remove,RECIPIENT,34.563026,46.542891
90,FULL,remove,RECIPIENT,33.496295,45.237689
128,FULL,add,SENDER,88.037745,117.950126
128,FULL,add,RECIPIENT,101.07786,123.414133
128,FULL,add,RECIPIENT,93.182741,123.173559
128,FULL,add,RECIPIENT,87.645025,122.528158
128,FULL,add,RECIPIENT,98.202581,123.347361
128,FULL,add,RECIPIENT,99.66853,122.184368
128,FULL,add,RECIPIENT,100.979842,120.171311
128,FULL,add,RECIPIENT,98.775471,122.784767
128,FULL,add,RECIPIENT,101.826993,122.852616
128,FULL,add,RECIPIENT,100.075384,123.371868
128,FULL,add,RECIPIENT,90.626449,123.340052
128,FULL,add,RECIPIENT,101.80207,122.484365
128,FULL,add,RECIPIENT,101.430048,122.415174
128,FULL,add,RECIPIENT,95.862425,123.19918
128,FULL,add,RECIPIENT,99.857126,122.821009
128,FULL,add,RECIPIENT,99.783591,122.822629
128,FULL,add,RECIPIENT,101.087944,122.001601
128,FULL,add,RECIPIENT,98.9967,122.65143
128,FULL,add,RECIPIENT,101.059914,122.819304
128,FULL,add,RECIPIENT,100.326087,122.654317
128,FULL,add,RECIPIENT,99.592436,121.204354
128,FULL,add,RECIPIENT,100.69529,121.989535
128,FULL,add,RECIPIENT,101.124323,122.526199
128,FULL,add,RECIPIENT,104.001205,122.403361
128,FULL,add,RECIPIENT,100.492713,123.139508
128,FULL,add,RECIPIENT,102.033755,123.172216
128,FULL,add,RECIPIENT,101.481444,123.962838
128,FULL,add,RECIPIENT,89.137332,123.082175
128,FULL,add,RECIPIENT,100.675413,123.401681
128,FULL,add,RECIPIENT,98.957579,122.799279
128,FULL,add,RECIPIENT,94.985194,122.888982
128,FULL,add,RECIPIENT,93.380982,120.761004
128,FULL,add,RECIPIENT,102.492064,122.290007
128,FULL,add,RECIPIENT,99.143723,121.197122
128,FULL,add,RECIPIENT,92.040896,123.996629
128,FULL,add,RECIPIENT,100.529853,122.81498
128,FULL,add,RECIPIENT,101.618911,122.66306
128,FULL,add,RECIPIENT,98.512685,122.288497
128,FULL,add,RECIPIENT,100.639818,122.899691
128,FULL,add,RECIPIENT,103.933487,123.013798
128,FULL,add,RECIPIENT,101.383861,122.816455
128,FULL,add,RECIPIENT,95.830736,122.923685
